0.0,9.817417E-5
0.0,8.7730106E-5
0.0,3.0287774E-4
0.0,1.16973475E-4
0.0,1.6083854E-4
0.0,2.924337E-4
0.0,1.0235179E-4
0.0,1.378616E-4
0.0,2.402134E-4
0.0,6.4753176E-4
0.0,4.302953E-4
0.0,1.3159517E-4
0.0,7.937486E-5
0.0,1.879931E-4
0.0,0.0016668721
0.0,1.879931E-4
0.0,1.7963783E-4
0.0,2.966113E-4
0.0,0.001579142
0.0,1.1279585E-4
0.0,9.399655E-5
0.0,9.817417E-5
0.0,1.0444061E-4
0.0,2.1723646E-4
0.0,3.0078893E-4
0.0,6.684199E-5
0.0,7.248178E-4
0.0,0.0010569389
0.0,1.5039447E-4
0.0,8.5641295E-5
0.0,4.9713725E-4
0.0,2.736344E-4
0.0,3.1749945E-4
0.0,3.2376588E-4
0.0,1.0861823E-4
0.0,8.5641295E-5
0.0,8.7312347E-4
0.0,4.9295963E-4
0.0,1.0235179E-4
0.0,1.2741754E-4
0.0,0.0017734015
0.0,1.4203922E-4
0.0,0.0017546022
0.0,8.981892E-5
0.0,3.1123302E-4
0.0,1.4621684E-4
0.0,1.14884664E-4
0.0,1.7128259E-4
0.0,1.16973475E-4
0.0,2.4230221E-4
0.0,9.399655E-5
0.0,1.0026298E-4
0.0,1.7754902E-4
0.0,1.1279585E-4
0.0,3.467428E-4
0.0,1.6919378E-4
0.0,8.3552484E-5
0.0,1.7546021E-4
0.0,1.6083854E-4
0.0,2.4856863E-4
0.0,8.146367E-5
0.0,1.16973475E-4
0.0,2.6736796E-4
0.0,0.0018297994
0.0,0.0017525133
0.0,1.733714E-4
0.0,3.7389738E-4
0.0,4.0522954E-4
0.0,3.467428E-4
0.0,2.4647982E-4
0.0,3.9060786E-4
0.0,4.5327222E-4
0.0,1.3368398E-4
0.0,6.684199E-5
0.0,1.7128259E-4
0.0,1.5666091E-4
0.0,2.1723646E-4
0.0,2.5274628E-4
0.0,2.8407844E-4
0.0,5.138478E-4
0.0,2.9034488E-4
0.0,4.804268E-4
0.0,8.3552484E-5
0.0,6.4753176E-4
0.0,4.511834E-4
0.0,2.5065747E-4
0.0,3.8434143E-4
0.0,1.14884664E-4
0.0,0.001422481
0.0,1.1070704E-4
0.0,1.3995041E-4
0.0,2.44391E-4
0.0,1.3577279E-4
0.0,0.0011718236
0.0,1.4830565E-4
0.0,7.101961E-5
0.0,2.569239E-4
0.0,5.096702E-4
0.0,5.2220304E-4
0.0,2.6945677E-4
0.0,1.0026298E-4
0.0,7.5615E-4
0.0,0.0029723796
0.0,1.25328725E-5
0.0,7.081073E-4
0.0,1.1279585E-4
0.0,7.728605E-5
0.0,7.519723E-5
0.0,3.0496658E-4
0.0,2.569239E-4
0.0,2.9870012E-4
0.0,6.391765E-4
0.0,0.0010506725
0.0,4.302953E-4
0.0,1.8799308E-5
0.0,1.1070704E-4
0.0,2.3394695E-4
0.0,3.613645E-4
0.0,6.391765E-4
0.0,4.2402887E-4
0.0,1.2741754E-4
0.0,7.101961E-5
0.0,4.7416036E-4
0.0,4.490946E-4
0.0,2.8616725E-4
0.0,2.924337E-4
0.0,3.0078893E-4
0.0,2.757232E-4
0.0,3.5718686E-4
0.0,1.0861823E-4
0.0,1.16973475E-4
0.0,0.001100804
0.0,1.378616E-4
0.0,6.684199E-5
0.0,2.3603578E-4
0.0,5.4935756E-4
0.0,1.2741754E-4
0.0,7.979262E-4
0.0,0.0033525433
0.0,2.1514765E-4
0.0,9.5667597E-4
0.0,2.2976934E-5
0.0,1.14884664E-4
0.0,6.89308E-5
0.0,1.5874972E-4
0.0,6.684199E-5
0.0,2.2768052E-4
0.0,7.874822E-4
0.0,1.0652942E-4
0.0,8.7730106E-5
0.0,7.3735067E-4
0.0,1.14884664E-4
0.0,2.6945677E-4
0.0,2.945225E-4
0.0,2.0052596E-4
0.0,3.258547E-4
0.0,2.5065747E-4
0.0,3.801638E-4
0.0,2.9870012E-4
0.0,3.467428E-4
0.0,1.9217072E-4
0.0,1.1070704E-4
0.0,4.6371628E-4
0.0,4.658051E-4
0.0,6.9557445E-4
0.0,5.9113384E-4
0.0,9.5876475E-4
0.0,4.4073936E-4
0.0,4.699827E-4
0.0,6.2664365E-4
0.0,0.0028721166
0.0,2.0888122E-4
0.0,9.2743256E-4
0.0,2.0888122E-4
0.0,1.0026298E-4
0.0,4.1149597E-4
0.0,4.1776244E-4
0.0,6.370877E-4
0.0,0.0029034489
0.0,7.8330457E-4
0.0,9.90097E-4
0.0,9.984522E-4
0.0,0.0014851454
0.0,5.096702E-4
0.0,0.0028554061
0.0,1.7546021E-4
0.0,4.1358478E-4
0.0,1.3577279E-4
0.0,5.4935756E-4
0.0,9.608536E-5
0.0,3.488316E-4
0.0,2.757232E-4
0.0,2.0052596E-4
0.0,2.8198963E-4
0.0,3.467428E-4
0.0,4.9295963E-4
0.0,5.180254E-4
0.0,5.0758134E-4
0.0,0.0011718236
0.0,1.6501616E-4
0.0,3.488316E-4
0.0,2.7154558E-4
0.0,2.6527914E-4
0.0,2.6527914E-4
0.0,4.470058E-4
0.0,3.488316E-4
0.0,5.305583E-4
0.0,2.0888121E-5
0.0,1.3995041E-4
0.0,5.6397927E-5
0.0,4.825156E-4
0.0,4.5536103E-4
0.0,5.472688E-4
0.0,0.0028930048
0.0,3.279435E-4
0.0,2.0888122E-4
0.0,7.728605E-5
0.0,2.3185814E-4
0.0,4.0314073E-4
0.0,2.569239E-4
1.8783374E-4,0.07784376
2.3784983E-4,0.07903856
3.500175E-4,0.07758057
3.805175E-4,0.07685158
6.281407E-4,0.003325389
6.3451775E-4,0.0032919678
6.506181E-4,0.0032105043
