O#O#...#.,6110321858928230215,0.96938115,61433,0.9685125,63270
O#O#...#O,2238120798593454248,0.9370896,6549,0.9370896,6549
####.O.##,918790335037528736,0.617881,8288,0.617881,8288
####.O.#O,6469722503152790369,0.56457144,8564,0.56457144,8564
O#O#...##,5334029585374716265,0.8977699,11435,0.90144104,12988
####.O...,5234368427732331568,0.21241114,8154,0.21241114,8154
O#O#.....,1036464594104031225,0.9775853,146735,0.9773824,147196
O#O#....O,5017323722956879894,0.9448379,6635,0.9448379,6635
####.O..#,6227995207663022622,0.727771,4746,0.727771,4746
####.O..O,245279068464497631,0.034588747,2602,0.034588747,2602
O#O#....#,1200277403453131223,0.9483625,11329,0.937738,13335
####.O***,5805033171443263114,0.6014388,7517,0.4886257,14886
O#O#..***,1606073939290381635,0.847022,29697,0.83927536,30161
.#.O.##..,8194843893090160094,0.8202827,5108,0.5464597,11876
O#O#.O#.#,7021808964005621757,0.91404134,6189,0.91404134,6189
####..#.O,8267817266379204085,0.008760095,2968,0.008760095,2968
####..#.#,2860928533975471156,0.09259264,7560,0.09259264,7560
O#O#.O#.O,3781716002745212476,0.87982535,11658,0.87860245,12031
O#O#.O#..,9203111277254341075,0.90274864,10077,0.90274864,10077
.#.O.##.#,8030922972132578288,0.6228508,3431,0.38609242,59538
.#.O.##.O,4213875302700425777,0.8958923,1412,0.8958923,1412
####..#..,4142873669207886362,0.001784387,13450,0.001784387,13450
O#O#.O###,4313322927469283139,0.85905343,9195,0.85905343,9195
.#.O.###.,3105114636979316064,0.39510435,4943,0.29392982,7935
####..##O,2887745976707059019,0.004621069,1082,0.004621069,1082
####..###,9014646306220326026,0.0024991038,5602,0.0024991038,5602
O#O#.O##O,7986325792733165186,0.8805724,6012,0.86449677,7646
O#O#.O##.,2672462686835267949,0.89747226,2809,0.89747226,2809
.#.O.####,3881517601269168974,0.21023771,2735,0.18782827,8306
####..##.,7192261744073056932,5.197503E-4,3848,5.197503E-4,3848
.#.O.###O,6977425021412018831,0.95320654,21456,0.95320654,21456
.#.O.##O.,-228194352116238169,0.9436828,6712,0.7740464,12545
O#O#.O#O#,-1432462006857622908,0.90995276,1688,0.90995276,1688
####..#OO,-13076938911854452,0.13426508,7299,0.13426508,7299
O#O#.O#OO,-5109334037864993979,0.89284027,6411,0.89284027,6411
####..#O#,-6135967367675223731,0.68616754,7555,0.68616754,7555
O#O#.O#O.,-948955938300787542,0.92289215,5823,0.92289215,5823
.#.O.##O#,-2152944317079230839,0.9559002,10703,0.77372265,16667
####..#O.,-5471076613367791773,0.07480881,6149,0.07480881,6149
.#.O.##OO,-5253989738847185080,0.92498446,4759,0.92498446,4759
O#O#.OO.O,3406275195572036294,0.90085775,4781,0.90085775,4781
####..O.#,4362528768840001742,0.002886003,1386,0.002886003,1386
####..O.O,7603184936272386319,0.19427891,3356,0.19427891,3356
.#.O.#O..,7676157482546852132,0.20565104,3433,0.170338,9733
O#O#.OO.#,8812600649594639111,0.9554974,764,0.9277955,108808
.#.O.#O.O,2397162767992905419,0.5842379,3134,0.5842379,3134
####..O..,2468164133291751136,0.005386418,4270,0.005386418,4270
.#.O.#O.#,8380440731164012298,0.12964436,2530,0.11432534,6921
O#O#.OO..,7243718288170061097,0.9118896,3768,0.84871435,9053
####..O##,7360195265075003504,6.4023613E-4,20305,6.4023613E-4,20305
O#O#.OO#O,8497165961120713336,0.93227684,1388,0.93227684,1388
####..O#O,3687755674171896241,0.8087819,8927,0.8087819,8927
.#.O.#O#.,3470387291154209178,0.5182604,5750,0.43625683,9353
O#O#.OO##,2369702422476536761,0.9623467,2284,0.8457788,11297
####..O#.,8714135863649984094,0.012539721,11643,0.012539721,11643
.#.O.#O#O,8928971768357320309,0.94998395,6198,0.94998395,6198
.#.O.#O##,3378601475810871220,0.29621774,2353,0.2370507,4884
O#O#.OO#.,4479007068527732119,0.96073717,1248,0.82355493,3471
O#O#.OOOO,-6761837810094909505,0.8087892,5052,0.8087892,5052
####..OO#,-5627681330975859273,0.68416345,6687,0.68416345,6687
####..OOO,-1950246643007050634,0.15395005,8873,0.15395005,8873
O#O#.OOO#,-639510108354615682,0.8526317,760,0.8661926,16398
.#.O.#OO.,-1735128411378154403,0.15483859,620,0.32462063,6709
.#.O.#OOO,-6041354881397871694,0.29444435,2700,0.29444435,2700
####..OO.,-5824267730093505639,0.06695373,4645,0.06695373,4645
O#O#.OOO.,-1591320914889803696,0.86365664,4562,0.8566574,7747
.#.O.#OO#,-494855987920266637,0.26021802,2202,0.39630228,4977
.#.O.#..#,-1641211171453829086,0.23009773,5728,0.20367587,9169
O#O#.O...,-436099071887154687,0.92200565,21976,0.9229255,23590
.#.O.#..O,-4886370938915180061,0.8036264,7720,0.8036264,7720
####.....,-4668861306741220920,0.0013865673,24521,0.0013865673,24521
O#O#.O..#,-1785443285580481489,0.9369147,3630,0.9465277,31048
.#.O.#...,-580047512023327220,0.5193776,24077,0.48442456,27373
####....O,-795024724874447321,0.005316321,1881,0.005316321,1881
####....#,-6773799088819795994,0.030296884,4951,0.030296884,4951
O#O#.O..O,-5606431311550820882,0.88546103,9822,0.87996477,10496
O#O#.O.#.,-6675231429751321921,0.94998395,6198,0.93785405,10045
.#.O.#.##,-5505855640465561444,0.2036163,1272,0.16575572,3196
####...#.,-1902026245098425994,0.0017924714,5021,0.0017924714,5021
.#.O.#.#O,-1828912450875647651,0.9856933,50256,0.9856933,50256
.#.O.#.#.,-5954537669958584654,0.50701827,4986,0.41165715,9190
O#O#.O.##,-4785445554682211183,0.9070174,10873,0.9149694,21767
####...#O,-5883394995307995495,0.0062843654,1273,0.0062843654,1273
O#O#.O.#O,-1684471360550771376,0.8927053,6580,0.8808162,7653
####...##,-337528303329497256,0.0016691698,5991,0.0016691698,5991
O#O#.O.O.,8403170843579815800,0.88626575,4660,0.89120543,5437
.#.O.#.O#,7229854422906500443,0.5968593,10505,0.59190625,13802
####...O.,3627783676926422193,0.059011888,2186,0.059011888,2186
.#.O.#.OO,3556923334700319898,0.50446796,8841,0.55677205,17878
####...OO,8762637433729958750,0.018370613,1252,0.018370613,1252
.#.O.#.O.,8836032456579050357,0.3674953,3298,0.4714688,6591
O#O#.O.O#,7661873810008246614,0.88817066,1547,0.89012545,16197
####...O#,3211634940760257183,0.526557,1751,0.526557,1751
O#O#.O.OO,4565894681192675479,0.8301537,2149,0.8301537,2149
O#O#.O***,-2172702562108266309,0.9224076,5516,0.8934088,8580
####..***,-6404268395740343438,0.0019973333,9012,0.0019973333,9012
.#.O.#***,-1163923836585028426,0.74432296,1189,0.67246044,6471
.#.O.O#..,8062576486858581064,0.9744031,12228,0.9722818,16807
O#O#.##.#,9164706004829537899,0.7990693,33952,0.7990693,33952
O#O#.##.O,3037311990570530730,0.9729768,14210,0.9729768,14210
O#O#.##..,7054305460829460549,0.92244893,44061,0.92244893,44061
.#.O.O#.#,8155588354839738982,0.97042096,1758,0.95651245,12904
.#.O.O#.O,2605148498457545639,0.9487267,8601,0.9487267,8601
.#.O.O#O.,-2123266970254569167,0.94357926,11680,0.9354969,16244
O#O#.##O#,-989887130078121198,0.9680382,5444,0.9680382,5444
O#O#.##OO,-6392272248798264621,0.9623467,2284,0.9623467,2284
O#O#.##O.,-1402510538300068548,0.9724931,3999,0.9724931,3999
.#.O.O#O#,-269409974084464865,0.9669704,1756,0.90728176,3704
.#.O.O#OO,-6247621151753552162,0.79293823,3342,0.79293823,3342
.#.O.O##.,3840018853152214262,0.98351645,7280,0.9829437,10067
O#O#.####,2702698381589786325,0.7679666,53432,0.7679666,53432
O#O#.###O,8108952665449438996,0.926233,35192,0.926233,35192
.#.O.O###,3134507761969615576,0.9564123,4772,0.95724195,6143
O#O#.###.,4272674857478074619,0.75387156,38992,0.75387156,38992
.#.O.O##O,9117856941733569305,0.9726704,3037,0.9726704,3037
O#O#.#O.O,3537697064353778512,0.9736842,1292,0.9736842,1292
O#O#.#O.#,7210628158159288977,0.9729768,14210,0.9729768,14210
.#.O.OO..,8420281106533521586,0.78427064,13160,0.8104925,18849
.#.O.OO.O,4546814095868180317,0.42543614,7108,0.42543614,7108
O#O#.#O..,8852725455138383039,0.9813958,11449,0.9813958,11449
.#.O.OO.#,7642793230820083356,0.9487267,8601,0.94145274,15714
O#O#.#OOO,-4867043381411791319,0.93227684,1388,0.93227684,1388
O#O#.#OO#,-1621883608812482584,0.9623467,2284,0.9623467,2284
.#.O.OOO.,-453037936638005813,0.27015233,1377,0.3347279,5227
.#.O.OOOO,-5587522117953306076,0.14496318,814,0.14496318,814
.#.O.OOO#,-1766534087381748763,0.79293823,3342,0.8313778,5767
O#O#.#OO.,-596841791263370810,0.96073717,1248,0.96073717,1248
O#O#.#O#O,7761416198923772910,0.95466965,14648,0.95466965,14648
.#.O.OO#.,3347480021642162188,0.9754924,4366,0.9394788,10510
O#O#.#O##,4521392263832326703,0.926233,35192,0.926233,35192
.#.O.OO#O,7329605100557148131,0.9446721,1952,0.9446721,1952
O#O#.#O#.,2338855502357416961,0.93440634,38418,0.93440634,38418
.#.O.OO##,3512488468584672802,0.9726704,3037,0.947645,6053
O#O#.#...,-1752107277541864553,0.96570015,146528,0.96570015,146528
.#.O.O..#,-620134865435366988,0.9744031,12228,0.9744031,12228
.#.O.O..O,-6742462554529900427,0.78427064,13160,0.78427064,13160
.#.O.O...,-1608162891587618918,0.9412315,71126,0.9412315,71126
O#O#.#..#,-475906805488544327,0.92244893,44061,0.92244893,44061
O#O#.#..O,-6022405686857128840,0.9813958,11449,0.9813958,11449
.#.O.O.O#,8793405577349078221,0.94357926,11680,0.94244367,11819
O#O#.#.O.,7693246431960432366,0.98228747,3952,0.98228747,3952
.#.O.O.OO,3387080134302903564,0.27015233,1377,0.40018585,27186
O#O#.#.O#,8361381448336105664,0.9724931,3999,0.9724931,3999
.#.O.O.O.,7260380077047874275,0.53815156,5478,0.53815156,5478
O#O#.#.OO,2378103496678428929,0.96073717,1248,0.96073717,1248
.#.O.O.##,-5923732187667218166,0.98351645,7280,0.96696156,7709
O#O#.#.#.,-4827513678027676887,0.84877974,81406,0.84877974,81406
.#.O.O.#O,-521418846608756533,0.9754924,4366,0.9754924,4366
O#O#.#.##,-6644138631587578617,0.75387156,38992,0.75387156,38992
.#.O.O.#.,-5548203795955327196,0.98034936,5496,0.98034936,5496
O#O#.#.#O,-665855744776008506,0.93440634,38418,0.93440634,38418
O#O#.#***,-34644489163194067,0.8811779,20922,0.8811779,20922
.#.O.O***,-1043426719647056608,0.8571427,336,0.5319034,9654
.#.#..O##,1123961690661460797,0.03511215,29477,0.03511215,29477
.#.#..O#O,6525783567471651580,0.96938115,61433,0.96938115,61433
###O.#O#.,6455062830504608471,0.56457144,8564,0.5204206,10043
###O.#O#O,1321704411661413688,0.85905343,9195,0.85905343,9195
.#.#..O#.,1248451254235006227,0.03624631,33769,0.03624631,33769
###O.#O##,5142692476285983993,0.46934727,9526,0.4250211,11122
.#.#..OO#,-2856476171315525894,0.89138526,11527,0.89138526,11527
.#.#..OOO,-8263293147331528901,0.27348506,10315,0.27348506,10315
###O.#OO.,-8190321161618923760,0.09555343,1057,0.27284348,3805
.#.#..OO.,-4138318841278539564,0.4137408,27771,0.41258785,29454
###O.#OOO,-4209321845167623937,0.38396096,10225,0.38396096,10225
###O.#OO#,-8026438512880303810,0.40721965,9474,0.47421277,12257
.#.#..O.#,6140490305405301635,0.1402504,1918,0.1402504,1918
###O.#O..,232646921303468649,0.034588747,2602,0.03648162,4821
.#.#..O.O,17530345315697218,0.30687788,6993,0.30687788,6993
###O.#O.O,5258473171535431046,0.60666716,5789,0.60666716,5789
.#.#..O..,5475560866092821933,0.1593809,11369,0.1593809,11369
###O.#O.#,2157498938749760583,0.13426508,7299,0.120711416,11064
###O.###.,4803690317629652525,0.617881,8288,0.6060974,8470
.#.#..##O,4732968754122118662,0.018691579,1605,0.018691579,1605
.#.#..###,1488372223701182407,0.0017924714,5021,0.0017924714,5021
###O.####,6656421517743349763,0.5136934,9348,0.49779892,9827
###O.###O,678210373666951618,0.9026742,21762,0.9026742,21762
.#.#..##.,751463799761140201,0.0011055144,8141,0.0011055144,8141
.#.#..#OO,-7607638338465428543,0.2272727,9702,0.2272727,9702
###O.##O.,-7680610055978966038,0.8840413,3484,0.81400186,6642
.#.#..#O#,-4367051710949180928,0.7865554,14341,0.7865554,14341
###O.##O#,-8384995348488962620,0.8793953,8474,0.8336984,9539
###O.##OO,-2401646204925539323,0.8798801,5994,0.8798801,5994
.#.#..#O.,-2472648381805419474,0.46653697,36055,0.46653697,36055
.#.#..#.O,1945722528304955064,0.031004673,5096,0.031004673,5096
###O.##..,1730605675528312467,0.727771,4746,0.6532637,5909
.#.#..#.#,5623228964071526265,0.027560294,6386,0.027560294,6386
###O.##.#,490371532878792893,0.68616754,7555,0.6014371,12680
###O.##.O,6036801419485968764,0.8385479,2397,0.8385479,2397
.#.#..#..,5819712906509177175,0.010332746,38615,0.010332746,38615
.#.#..***,-3557069132616038337,0.0013892738,25193,0.03287077,27065
###O.#***,-8762493300114092037,0.6014388,7517,0.63637954,8728
###O.#.##,-2726099596635737135,0.07824636,1802,0.07824636,1802
###O.#.#O,-8132425072132734448,0.77832395,9983,0.77832395,9983
.#.#...#.,-8347682914389398981,0.0015942162,18818,0.0015942162,18818
.#.#...#O,-4043022146781067820,0.068811476,3357,0.068811476,3357
###O.#.#.,-4260251166729343489,0.21023771,2735,0.21023771,2735
.#.#...##,-7859506610837687275,0.0025725323,6997,0.0025725323,6997
###O.#.O#,1002101365010869782,0.56130683,19002,0.56130683,19002
###O.#.OO,6404414741264244695,0.49058092,13908,0.49058092,13908
.#.#...O.,6621924929570879484,0.5193776,24077,0.5193776,24077
###O.#.O.,1378755829267673144,0.4945111,3917,0.4945111,3917
.#.#...OO,1163780259167541267,0.20565104,3433,0.20565104,3433
.#.#...O#,4985400526372317650,0.8202827,5108,0.8202827,5108
###O.#..#,-9186067215632344209,0.07480881,6149,0.07480881,6149
###O.#..O,-3058603655513773394,0.5171437,3237,0.5171437,3237
.#.#.....,-2987741653217361275,0.0025338074,146026,0.0025338074,146026
###O.#...,-7039418174688148159,0.21241114,8154,0.21241114,8154
.#.#....O,-7112812658444964502,0.08172347,12114,0.08172347,12114
.#.#....#,-4016342024885052245,0.014866631,9148,0.014866631,9148
O#OO..OO.,-2968507009811034801,0.27693114,1903,0.27693114,1903
###O.OOO.,-8067130219705485690,0.5986393,11476,0.6407841,13986
O#OO..OO#,-4033043402069945503,0.5845143,917,0.5845143,917
###O.OOOO,-2609671504974472855,0.42728978,9586,0.42728978,9586
###O.OOO#,-8160041830030432088,0.8400759,4202,0.8329269,10337
O#OO..OOO,-7129514030030396768,0.47507587,4614,0.47507587,4614
O#OO..O#.,76387091338760328,0.8947019,4492,0.9047136,7549
###O.OO#.,5172688681256512321,0.9528463,5217,0.8582803,7994
###O.OO#O,867587973700469934,0.9397117,4578,0.9397117,4578
O#OO..O##,2289270454272888486,0.8592706,5841,0.87332106,8761
###O.OO##,6414086902314300783,0.9725812,8279,0.91702473,9723
O#OO..O#O,5389753217976844135,0.8219585,674,0.8219585,674
O#OO..O..,6602589256739436598,0.7747536,16826,0.75652826,17503
###O.OO..,2118783812611982335,0.7803403,33552,0.7830409,36922
O#OO..O.#,5002202915836012056,0.8477912,4415,0.67888045,13567
###O.OO.O,6243168857880456208,0.60769045,49180,0.60769045,49180
###O.OO.#,264885923823640017,0.9069379,8908,0.78621215,18390
O#OO..O.O,1180582653769324505,0.7309153,6615,0.7309153,6615
###O.O#O.,-8415797944512361860,0.91943014,8353,0.91008866,12732
O#OO..#O.,-3606432159529258571,0.6917627,2683,0.7434872,18321
O#OO..#OO,-8777446033994178982,0.70082295,3523,0.70082295,3523
###O.O#O#,-7638269184770091950,0.9284165,1844,0.7918791,3438
O#OO..#O#,-3226512533898580069,0.8450184,542,0.8688896,18323
###O.O#OO,-4542361797615950445,0.8400759,4202,0.8400759,4202
###O.O##.,6699046610316826555,0.9540904,5794,0.9519974,7408
O#OO..##.,1887498843267689586,0.93411577,5282,0.8724762,5912
O#OO..##O,5905028815205516189,0.9138713,1103,0.9138713,1103
###O.O###,4773170848224741781,0.96091443,10848,0.9566542,12710
O#OO..###,359092579523490396,0.88490015,7020,0.8141476,13039
###O.O##O,1672125461113813076,0.9725812,8279,0.9725812,8279
###O.O#..,457591673729826565,0.93807065,7557,0.93590426,10080
O#OO..#..,4656656487920288972,0.9542764,4899,0.89157665,11686
O#OO..#.O,818698823884532515,0.93200666,1809,0.93200666,1809
###O.O#.#,1770987558226895147,0.96034604,2774,0.8708998,12590
###O.O#.O,5592045128714588394,0.9069379,8908,0.9069379,8908
O#OO..#.#,6797544381606157026,0.9402688,2009,0.9329417,129535
###O.O***,-7478025668379154835,0.87034905,5214,0.87397015,8095
O#OO..***,-2378250166741787228,0.6859627,7929,0.6859627,7929
O#OO...OO,34499996648115592,0.60676044,5030,0.60676044,5030
###O.O.O#,1420257188707583872,0.91943014,8353,0.91943014,8353
###O.O.OO,5097200412426040897,0.5986384,11476,0.5986384,11476
O#OO...O#,6157459968846609481,0.74963,1350,0.8002362,4407
###O.O.O.,972701230684690862,0.76720744,24090,0.76720744,24090
O#OO...O.,5456620886417056359,0.5490561,6839,0.6397498,9729
###O.O.##,-4289930025399707065,0.9540904,5794,0.9540904,5794
O#OO...#O,-2902483450631139249,0.9190326,951,0.9190326,951
###O.O.#O,-7962861149270561914,0.9528463,5217,0.9528463,5217
O#OO...##,-9029314787538706034,0.89567214,2588,0.76592296,5194
###O.O.#.,-2684878064741841815,0.9564123,4772,0.9564123,4772
O#OO...#.,-7171119338370007136,0.9472894,5312,0.8724758,7149
O#OO....O,-8280372624182085391,0.86884314,10964,0.86884314,10964
###O.O..#,-7000457444863560967,0.93807065,7557,0.93807065,7557
O#OO....#,-2873555636652783312,0.90448654,6575,0.70505863,21238
###O.O..O,-3760433479706770632,0.7803403,33552,0.7803403,33552
###O.O...,-9217988871869125417,0.87471837,54374,0.87471837,54374
O#OO.....,-4119269042493401314,0.9071676,94095,0.88614213,98296
.#.#.#O.O,-1588847654937321940,0.338667,3750,0.338667,3750
###O..O..,-1515593644729747961,0.23728289,10144,0.21893114,15460
.#.#.#O.#,-4829433445475995667,0.030969482,2228,0.030969482,2228
O#OO.OO..,-6038778681946714674,0.6780093,15078,0.7164888,21499
O#OO.OO.O,-1733133164098461151,0.53181106,15058,0.53181106,15058
###O..O.#,-847246951964694487,0.3073167,7790,0.27575514,66026
###O..O.O,-6830595292901926424,0.48087806,12525,0.48087806,12525
.#.#.#O..,-6759875413019414077,0.068811476,3357,0.068811476,3357
O#OO.OO.#,-5549687950632365088,0.7328913,3624,0.77460104,205336
###O..O#.,-5739277206494601543,0.7772457,20251,0.67576873,26551
.#.#.#O#O,-5522190308423485806,0.84877974,81406,0.84877974,81406
O#OO.OO#.,-675671209845529232,0.8807916,2223,0.89142907,4866
.#.#.#O##,-1849821061396527277,0.0038148805,28048,0.0038148805,28048
O#OO.OO#O,-4801726965044622689,0.8457584,1556,0.8457584,1556
###O..O##,-5867201616776331113,0.5269524,29885,0.4488466,44069
O#OO.OO##,-1705185975989863586,0.9229932,2753,0.9345736,22563
###O..O#O,-316760982165671594,0.88490015,7020,0.88490015,7020
.#.#.#O#.,-531878350336353923,0.007762955,30916,0.017598659,31259
###O..OO.,7465599240630977406,0.07992008,3003,0.27204093,8692
.#.#.#OOO,7250762490115058517,0.665412,17006,0.665412,17006
.#.#.#OO#,3573257442163972756,0.6940214,14648,0.6940214,14648
O#OO.OOO.,2404174124053838007,0.41943678,3941,0.35477933,8063
###O..OO#,8741869552073956688,0.65352887,5328,0.71757853,39442
O#OO.OOOO,7682588981644564312,0.32986084,4608,0.32986084,4608
O#OO.OOO#,4582176630574524057,0.6921104,3904,0.55623853,13056
.#.#.#OO.,3412809638455002298,0.5182604,5750,0.5182604,5750
###O..OOO,3195441018914172049,0.105231725,8353,0.105231725,8353
O#OO.O#..,-5255932359724814028,0.848717,2611,0.848717,2611
.#.#.##.#,-6357754140096900329,0.002323418,12912,0.07378035,15942
.#.#.##.O,-950935803108924714,0.030969482,2228,0.026370153,3619
###O..#..,-1024190644164670723,0.8512543,24357,0.82285273,27868
###O..#.O,-5041209890670746350,0.89594334,6458,0.89594334,6458
.#.#.##..,-5111930043520070343,0.0025725323,6997,0.0031489073,7656
O#OO.O#.#,-6213468149899546854,0.9125561,892,0.9125561,892
###O..#.#,-1224091827634776877,0.8219895,9741,0.7696303,94281
O#OO.O#.O,-230683015939612965,0.7328913,3624,0.7328913,3624
O#OO.O##.,-1323681121880204918,0.9608191,2246,0.9608191,2246
.#.#.####,-186122997941208151,0.0019171722,5216,0.07439413,7395
.#.#.###O,-6312952967740634520,0.0038148805,28048,0.035878833,30366
###O..##.,-6095865788581354941,0.72317797,16787,0.6968277,18530
O#OO.O###,-906584760771999836,0.9397117,4578,0.9397117,4578
###O..##O,-2259544749615755860,0.92777765,12780,0.92777765,12780
