####.####,-7721573613531946780,0.0,40,0.59747595,8551
####.###O,-4477047442833239771,0.0,220,0.5695391,15981
.#.O..##.,-4406044393909372658,0.782881,479,0.5026597,20161
.#.O..##O,-8567592865624680735,0.9880952,84,0.51890206,12100
####.###.,-8494620903463600438,0.0,36,0.6982137,14779
.#.O..###,-2589311360953637088,0.5785123,121,0.5604449,12050
####.##O#,4833957276551150883,0.6774194,62,0.5226913,12053
####.##OO,1593300305418800354,0.2542373,59,0.49739492,17285
.#.O..#O.,1520047107262047433,0.9288824,689,0.58923864,12043
####.##O.,6764358772382589709,0.0,9,0.5838723,16107
.#.O..#OO,6835079481495767846,0.84951466,206,0.50464904,8421
.#.O..#O#,851800680273378023,0.9809524,105,0.58107793,8471
####.##.#,-3568803773842618278,0.0,24,0.51315504,16714
.#.O..#..,-7461075203498339920,0.9721595,1329,0.58920336,13187
####.##.O,-7246239814185043557,0.0,9,0.52988994,7888
####.##..,-3408256116203841932,0.0,36,0.5576439,13332
.#.O..#.O,-3190886118280479137,0.95185184,270,0.6064389,11894
.#.O..#.#,-8737386398499860578,0.93121696,189,0.5362628,12649
.#.O..O#.,-2745988083824704012,0.87603307,726,0.4908134,10195
####.#O#O,-2674985866214445601,0.8239701,534,0.6165186,8827
####.#O##,-8076737399140099042,0.0,220,0.5131009,9167
.#.O..O##,-4094277166559405094,0.6100628,159,0.4909865,8447
.#.O..O#O,-7915335573256574437,0.9375,64,0.51222575,7646
####.#O#.,-7988307262916279760,0.007352939,136,0.49286577,10338
####.#OOO,946413131523960856,0.30769232,78,0.58977354,11096
.#.O..OO.,1019666602652899379,0.08,25,0.63954103,10354
####.#OO#,6353300467530629593,0.2542373,59,0.48071507,16033
.#.O..OO#,1219608678272009757,0.6129033,31,0.4778462,22451
####.#OO.,5107376525614456823,0.25,8,0.56170464,15502
.#.O..OOO,5036654985658480604,0.05263158,19,0.631391,8542
.#.O..O..,-8986317092822979254,0.53424644,219,0.4632919,17289
####.#O.O,-9201152200574286495,0.0,20,0.5559548,15857
####.#O.#,-3078262617386781536,0.0,9,0.6282936,9549
.#.O..O.#,-7097586384145976476,0.3846154,65,0.48492795,12638
.#.O..O.O,-3996541773585792347,0.66071415,112,0.519467,6788
####.#O..,-3779172597915424114,0.0,7,0.6172123,13122
####.#.#.,889361477966408984,0.0,60,0.5941253,15648
