####.####,-7721573613531946780,0.0,40,0.5113073,223917
####.###O,-4477047442833239771,0.0,220,0.5433132,178503
.#.O..##.,-4406044393909372658,0.782881,479,0.5284358,219454
.#.O..##O,-8567592865624680735,0.9880952,84,0.54232764,181829
####.###.,-8494620903463600438,0.0,36,0.5434581,218121
.#.O..###,-2589311360953637088,0.5785123,121,0.5235062,280838
####.##O#,4833957276551150883,0.6774194,62,0.5147532,187614
####.##OO,1593300305418800354,0.2542373,59,0.47990987,216894
.#.O..#O.,1520047107262047433,0.9288824,689,0.5595147,176037
####.##O.,6764358772382589709,0.0,9,0.5412262,227186
.#.O..#OO,6835079481495767846,0.84951466,206,0.49662155,193122
.#.O..#O#,851800680273378023,0.9809524,105,0.5359235,229303
####.##.#,-3568803773842618278,0.0,24,0.48279068,299853
.#.O..#..,-7461075203498339920,0.9721595,1329,0.49696264,294562
####.##.O,-7246239814185043557,0.0,9,0.5643943,207171
####.##..,-3408256116203841932,0.0,36,0.5080435,226660
.#.O..#.O,-3190886118280479137,0.95185184,270,0.55816257,172999
.#.O..#.#,-8737386398499860578,0.93121696,189,0.5363313,211285
.#.O..O#.,-2745988083824704012,0.87603307,726,0.53141594,178336
####.#O#O,-2674985866214445601,0.8239701,534,0.51831806,254856
####.#O##,-8076737399140099042,0.0,220,0.5068792,206615
.#.O..O##,-4094277166559405094,0.6100628,159,0.5395369,227965
.#.O..O#O,-7915335573256574437,0.9375,64,0.5533627,214561
####.#O#.,-7988307262916279760,0.007352939,136,0.521183,216665
####.#OOO,946413131523960856,0.30769232,78,0.48197508,302154
.#.O..OO.,1019666602652899379,0.08,25,0.48323062,226969
####.#OO#,6353300467530629593,0.2542373,59,0.49757168,186043
.#.O..OO#,1219608678272009757,0.6129033,31,0.47729778,271531
####.#OO.,5107376525614456823,0.25,8,0.5035044,228965
.#.O..OOO,5036654985658480604,0.05263158,19,0.5628146,209366
.#.O..O..,-8986317092822979254,0.53424644,219,0.53908503,214768
####.#O.O,-9201152200574286495,0.0,20,0.5167479,246619
####.#O.#,-3078262617386781536,0.0,9,0.5674625,237186
.#.O..O.#,-7097586384145976476,0.3846154,65,0.5158721,219013
.#.O..O.O,-3996541773585792347,0.66071415,112,0.5441617,181488
####.#O..,-3779172597915424114,0.0,7,0.5529367,173057
####.#.#.,889361477966408984,0.0,60,0.5280089,219611
.#.O...#O,1104337833674278195,0.9951923,208,0.5004343,295365
.#.O...##,6510592967165785330,0.6861313,137,0.52799696,171885
####.#.##,1341469553712771894,0.0,36,0.53789043,214207
####.#.#O,5158024361721037559,0.007352939,136,0.55813354,178933
.#.O...#.,4940513876690414300,0.9655477,2264,0.5103371,256892
.#.O...OO,-2841285014812436236,0.21428569,84,0.53356034,174002
####.#.O.,-2624056308164038433,0.0,2,0.5009872,256939
.#.O...O#,-8243668751324911307,0.89,200,0.5499038,176389
####.#.O#,-4224653191585337615,0.0,9,0.5689474,250598
####.#.OO,-8046203098732339408,0.25,8,0.5071705,261913
.#.O...O.,-7830946059867261157,0.5472158,413,0.5755418,200795
.#.O....O,6196143010951048589,0.8270483,769,0.5441036,176267
####.#...,6267286477725828518,0.0,62,0.50908715,208163
.#.O....#,68749828539882572,0.62690353,394,0.48177344,254694
####.#..#,5202679180925508488,0.0,36,0.49410635,201002
.#.O.....,2179251168208388706,0.91135633,6340,0.52479446,184260
####.#..O,2106138170396387913,0.0,7,0.49545848,204182
####.#***,5679733381676945180,0.0,26,0.546183,213093
.#.O..***,438513651433326808,0.78,100,0.5288633,223666
O#O#..#OO,5658516718312513213,0.9259259,81,0.54144794,205300
####.O#O#,6721696156978156725,0.8888889,90,0.5273767,204174
####.O#OO,594866220771452276,0.3888889,36,0.518734,224796
O#O#..#O#,1985584263535062908,0.95238096,21,0.55044913,182832
####.O#O.,4864518667135421083,0.6923076,234,0.56205857,203015
O#O#..#O.,379508124438720850,0.9583333,48,0.5195713,251864
O#O#..##O,-7402288567974067334,0.82051283,39,0.53386945,187931
####.O###,-8463780788602517134,0.6774194,62,0.5613702,166108
####.O##O,-2340820052431931213,0.2542373,59,0.5189997,214790
O#O#..###,-3725346178019872069,0.82417583,91,0.51649654,187496
####.O##.,-7763956401322993828,0.0,9,0.5445059,204093
O#O#..##.,-3276764976406877035,0.9,100,0.57928437,198495
O#O#..#.O,-4329169177180427324,0.80263156,76,0.548561,184229
####.O#.#,-3448378101917163060,0.7244898,98,0.51175964,205651
####.O#.O,-8850199142048116723,0.07352942,68,0.5312736,251575
O#O#..#.#,-7574329762061247995,0.8318584,113,0.5326184,259747
####.O#..,-3535720861406691358,0.1304348,46,0.5327577,220432
O#O#..#..,-8635390839117577173,0.94258374,418,0.53400916,212747
O#O#..OO#,49796654758269830,0.85714287,7,0.5396944,291791
####.OOOO,1405048558133205390,0.22413796,58,0.54171145,176208
O#O#..OOO,6177189832039735879,0.95238096,42,0.5437417,205227
####.OOO#,5077417839213209679,0.8783784,74,0.5357239,181514
O#O#..OO.,2196234025755545000,0.88235295,34,0.5511019,225493
####.OOO.,6394234478870361697,0.44827586,174,0.52116597,178006
####.OO#O,-4270147995499199415,0.8396226,106,0.55067,203516
O#O#..O##,-2922212774806925759,0.9861111,144,0.56904465,173355
####.OO##,-7947653079190456952,0.9339623,212,0.53305644,248034
O#O#..O#O,-9044610889449537664,1.0,18,0.5101363,251293
O#O#..O#.,-3911297075990376337,0.97540987,122,0.5310181,239422
####.OO#.,-8106974809817633882,0.7657656,111,0.58980817,171005
